Anno,Position,id,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
2007-08,F,9,Orlando Magic,82,52,30,.634,23.1,50.9,17.9,40.5,44.2,7.2,18.6,38.7,8.0,9.9,81.1,3.5,13.5,16.9,9.2,6.8,3.2,1.1,1.5,9.5,8.2,3.0
2007-08,F,10,Dallas Mavericks,82,51,31,.622,28.4,64.1,23.4,51.8,45.1,3.3,10.0,32.6,14.0,16.6,84.4,5.8,20.5,26.4,9.9,7.6,2.7,2.4,2.6,12.2,13.7,2.2
2007-08,F,11,Denver Nuggets,82,50,32,.610,23.7,55.6,20.9,42.7,48.9,2.9,8.4,34.4,10.9,15.0,72.6,6.9,16.6,23.5,7.3,7.2,3.9,2.6,2.7,12.8,10.9,1.8
2007-08,F,12,Golden State Warriors,82,48,34,.585,25.5,55.8,20.1,46.6,43.0,6.7,18.6,35.8,9.0,11.7,77.2,6.3,16.7,23.0,9.2,7.0,4.2,2.3,2.5,13.0,9.6,0.8
2007-08,F,13,Cleveland Cavaliers,82,45,37,.549,24.8,53.0,19.8,43.8,45.1,2.3,7.4,31.3,11.2,16.3,68.6,8.2,18.9,27.1,10.0,7.2,3.9,3.0,2.5,10.7,13.6,-0.2
2007-08,F,14,Washington Wizards,82,43,39,.524,23.5,51.2,19.6,43.8,44.8,2.5,7.6,33.4,9.5,12.1,78.5,7.6,17.9,25.5,8.3,6.5,4.5,2.6,2.5,11.0,10.1,-0.3
2007-08,F,15,Portland Trail Blazers,82,41,41,.500,27.7,63.4,23.9,53.0,45.1,4.0,10.4,38.6,11.5,15.2,75.7,6.4,16.0,22.4,9.6,7.2,3.3,2.8,2.3,10.7,12.8,-0.4
2007-08,F,15,Toronto Raptors,82,41,41,.500,29.4,62.9,23.7,50.7,46.7,4.1,10.4,39.7,11.4,14.2,80.7,6.3,20.3,26.5,7.9,7.0,3.8,3.2,2.5,12.0,12.3,2.2
2007-08,F,17,Philadelphia 76ers,82,40,42,.488,23.3,45.0,17.1,37.5,45.5,2.3,6.9,33.0,8.6,13.0,65.7,7.1,15.4,22.5,7.3,6.9,5.0,1.8,2.1,10.4,10.4,0.5
2007-08,F,18,Sacramento Kings,82,38,44,.463,24.8,50.6,19.0,39.6,48.0,2.9,7.8,37.1,9.8,13.2,74.3,5.8,14.8,20.6,8.0,8.3,4.7,2.3,3.0,12.3,12.1,-1.4
2007-08,F,19,Atlanta Hawks,82,37,45,.451,27.1,54.5,20.3,42.1,48.2,0.6,2.3,28.0,13.3,17.5,76.0,9.2,20.5,29.7,8.1,8.4,4.3,4.8,3.3,12.0,13.3,-1.2
2007-08,F,20,Indiana Pacers,82,36,46,.439,25.4,63.7,22.3,49.2,45.4,5.8,14.5,39.7,13.3,16.3,81.2,5.3,19.1,24.4,9.5,8.1,3.5,3.2,3.0,12.4,13.5,-0.8
2007-08,F,21,New Jersey Nets,82,34,48,.415,24.7,50.1,18.2,40.5,44.8,2.5,7.3,34.1,11.3,15.0,75.4,5.4,13.9,19.3,6.5,7.7,2.7,2.8,2.6,13.4,12.2,-3.2
2007-08,F,22,Chicago Bulls,82,33,49,.402,22.2,49.4,18.8,41.4,45.3,1.7,4.8,35.4,10.2,13.4,76.0,8.0,16.3,24.3,6.5,6.7,3.1,3.2,3.2,11.1,11.2,-1.2
2007-08,F,23,Charlotte Bobcats,82,32,50,.390,25.1,58.3,21.6,46.5,46.5,4.0,10.8,37.4,11.0,15.9,68.9,6.8,19.0,25.8,7.9,7.6,4.6,3.4,3.6,10.9,12.9,-1.8
2007-08,F,24,Milwaukee Bucks,82,26,56,.317,18.5,33.4,13.2,30.0,44.1,1.5,4.7,31.5,5.5,7.8,70.8,6.3,12.4,18.7,4.6,5.6,2.4,1.8,1.8,8.6,6.3,-2.6
2007-08,F,25,Los Angeles Clippers,82,23,59,.280,25.7,53.9,19.1,43.6,43.8,2.6,7.7,33.7,13.1,17.1,76.8,6.1,16.6,22.7,7.9,7.7,3.2,2.2,2.9,12.1,13.3,-4.2
2007-08,F,25,New York Knicks,82,23,59,.280,24.1,43.2,17.0,37.9,44.9,1.3,4.5,28.9,7.8,11.1,70.3,9.2,20.6,29.7,6.3,7.0,3.3,1.7,3.0,12.0,9.3,-2.8
2007-08,F,27,Memphis Grizzlies,82,22,60,.268,29.9,66.5,25.4,53.3,47.7,4.1,11.1,36.7,11.6,16.1,72.2,8.3,22.4,30.8,8.5,9.5,3.3,4.3,2.9,13.1,13.7,-4.3
2007-08,F,27,Minnesota Timberwolves,82,22,60,.268,28.9,60.0,23.8,51.5,46.2,2.0,6.3,30.8,10.5,14.4,73.0,10.0,21.9,31.9,7.6,8.7,4.2,2.6,4.0,13.7,11.6,-4.2
2007-08,F,29,Seattle SuperSonics,82,20,62,.244,27.0,53.1,21.0,45.4,46.2,2.0,5.7,35.0,9.1,12.5,73.2,8.6,21.0,29.6,7.6,8.8,3.3,2.8,3.0,12.2,11.4,-4.3
2007-08,F,30,Miami Heat,82,15,67,.183,26.2,45.5,17.8,40.1,44.4,2.4,6.5,37.4,7.5,10.3,73.3,5.9,17.8,23.6,7.4,7.9,3.7,2.0,2.4,10.8,9.3,-4.9
2007-08,C,1,Boston Celtics,82,66,16,.805,6.8,8.6,3.3,6.2,53.2,0.2,0.6,31.3,1.9,2.9,64.3,2.6,5.5,8.0,1.7,2.1,0.6,1.7,0.7,4.6,2.3,1.4
2007-08,C,2,Detroit Pistons,82,59,23,.720,7.1,13.8,5.3,12.0,44.1,1.4,3.9,35.4,1.8,2.6,69.2,1.7,6.3,8.0,1.9,1.7,1.3,1.9,0.3,3.8,2.1,1.2
2007-08,C,3,Los Angeles Lakers,82,57,25,.695,10.6,21.5,8.4,15.7,53.5,0.0,0.0,0.0,4.7,6.7,69.9,4.1,9.6,13.7,4.0,3.2,1.0,3.3,1.3,6.0,5.6,1.4
2007-08,C,4,New Orleans Hornets,82,56,26,.683,10.2,16.0,6.5,11.5,56.5,0.0,0.0,0.0,3.1,5.2,59.3,5.1,10.1,15.2,1.5,2.5,0.8,1.7,0.9,5.6,5.0,1.2
2007-08,C,4,San Antonio Spurs,82,56,26,.683,16.6,32.1,12.8,26.5,48.3,0.8,2.6,30.0,5.8,8.0,72.6,6.7,16.4,23.0,5.2,4.4,1.9,2.9,2.0,8.3,8.0,1.4
2007-08,C,6,Houston Rockets,82,55,27,.671,11.5,26.6,10.0,19.6,51.2,0.0,0.1,0.0,6.5,8.4,77.5,5.1,11.0,16.1,3.0,3.3,1.2,2.2,1.6,5.7,7.5,1.0
2007-08,C,6,Phoenix Suns,82,55,27,.671,16.5,40.9,15.6,28.4,54.9,0.3,1.0,26.6,9.5,13.0,73.4,5.0,15.3,20.3,6.1,5.0,2.0,3.9,1.6,8.4,10.6,1.3
2007-08,C,8,Utah Jazz,82,54,28,.659,11.9,22.4,8.2,17.6,46.4,1.4,3.6,38.1,4.7,6.5,72.3,4.3,9.8,14.1,3.2,3.7,1.7,1.4,1.3,7.7,5.3,1.6
2007-08,C,9,Orlando Magic,82,52,30,.634,9.5,22.8,8.1,14.0,57.8,0.0,0.0,0.0,6.7,11.4,58.6,4.4,12.5,16.9,1.6,2.8,1.1,2.7,1.2,4.5,9.1,1.1
2007-08,C,10,Dallas Mavericks,82,51,31,.622,6.5,7.4,3.0,4.9,62.3,0.0,0.0,0.0,1.4,2.4,57.3,3.9,6.1,10.0,1.1,1.7,0.5,2.1,0.5,4.1,2.0,0.6
2007-08,C,11,Denver Nuggets,82,50,32,.610,7.7,10.3,4.0,9.0,45.0,0.1,0.3,28.6,2.2,3.3,65.9,3.3,10.8,14.1,3.3,2.4,1.1,3.8,0.3,3.5,3.0,0.5
2007-08,C,12,Golden State Warriors,82,48,34,.585,11.4,24.4,9.6,19.0,50.3,1.9,5.0,37.5,3.4,4.9,68.7,4.8,10.9,15.7,2.9,3.2,1.7,1.7,1.2,7.4,4.5,0.7
2007-08,C,13,Cleveland Cavaliers,82,45,37,.549,12.6,21.3,8.6,18.0,47.6,0.0,0.1,0.0,4.1,6.1,67.7,7.1,11.5,18.5,2.4,3.6,1.3,2.7,1.1,7.0,5.2,0.3
2007-08,C,14,Washington Wizards,81,42,39,.519,6.3,12.0,4.4,8.9,49.7,0.2,0.7,28.3,2.9,4.0,72.6,3.6,4.3,7.9,1.0,1.6,0.5,1.7,0.8,3.0,3.3,0.0
2007-08,C,15,Portland Trail Blazers,82,41,41,.500,14.2,27.5,11.3,22.7,49.7,0.0,0.2,22.2,4.8,6.5,74.7,6.4,12.9,19.3,2.5,3.7,1.2,2.6,1.2,8.3,6.4,-0.2
2007-08,C,15,Toronto Raptors,82,41,41,.500,8.7,17.5,7.0,15.3,45.5,1.1,3.2,34.5,2.4,3.0,80.3,2.4,5.8,8.2,2.1,2.0,0.6,1.2,0.7,4.7,3.1,0.5
2007-08,C,17,Philadelphia 76ers,82,40,42,.488,7.1,10.8,4.2,8.4,50.6,0.0,0.0,0.0,2.3,3.3,70.3,3.8,7.0,10.8,0.6,2.2,0.6,2.6,0.8,3.7,2.8,0.0
2007-08,C,18,Sacramento Kings,82,38,44,.463,15.3,26.3,10.1,20.3,49.6,0.4,1.4,28.1,5.8,7.4,77.6,5.3,13.2,18.5,4.9,5.1,1.6,2.1,1.5,9.1,6.9,-0.4
2007-08,C,19,Atlanta Hawks,82,37,45,.451,9.9,15.4,5.9,12.6,46.8,0.0,0.1,0.0,3.7,5.1,71.3,4.6,9.7,14.4,2.1,3.1,1.2,1.3,1.0,6.0,4.3,-0.4
2007-08,C,20,Indiana Pacers,82,36,46,.439,14.4,27.0,10.2,21.3,47.7,1.1,3.0,38.5,5.5,7.9,69.5,6.1,13.6,19.7,4.9,4.5,1.8,2.6,1.5,8.9,7.2,-0.4
2007-08,C,21,New Jersey Nets,82,34,48,.415,13.4,19.0,7.7,15.8,48.8,0.0,0.0,0.0,3.6,6.6,54.2,5.6,11.4,17.0,1.9,4.2,1.2,3.0,1.4,8.5,5.6,-1.3
2007-08,C,22,Chicago Bulls,82,33,49,.402,12.0,19.1,7.4,16.2,45.7,0.0,0.1,0.0,4.3,6.7,63.7,6.4,9.3,15.7,3.2,3.6,2.2,2.3,1.5,6.0,6.0,-0.6
2007-08,C,23,Charlotte Bobcats,82,32,50,.390,12.5,23.6,9.6,18.4,52.1,0.0,0.0,0.0,4.4,7.4,59.5,6.1,12.1,18.2,2.0,3.9,1.4,2.8,2.0,7.3,6.0,-1.4
2007-08,C,24,Milwaukee Bucks,82,26,56,.317,10.4,17.9,7.3,14.7,49.7,0.0,0.1,0.0,3.3,5.8,56.8,5.3,9.2,14.5,3.0,3.2,1.5,2.4,0.9,6.3,5.2,-1.3
2007-08,C,25,Los Angeles Clippers,82,23,59,.280,9.3,16.5,6.5,13.8,47.0,0.0,0.1,0.0,3.5,4.6,75.0,4.0,10.0,14.0,2.1,2.8,0.8,2.4,1.3,4.7,4.0,-1.7
2007-08,C,26,New York Knicks,72,20,52,.278,4.8,11.7,4.4,8.4,52.9,0.0,0.0,0.0,2.8,4.6,61.3,1.7,2.7,4.4,0.5,1.7,0.3,0.4,0.8,2.7,3.5,-1.4
2007-08,C,27,Memphis Grizzlies,81,22,59,.272,10.7,19.9,7.9,16.4,48.0,0.0,0.2,21.1,4.1,6.0,67.3,3.9,9.0,12.9,2.7,3.5,0.9,2.8,1.2,5.6,5.7,-1.2
2007-08,C,28,Minnesota Timberwolves,82,22,60,.268,12.4,31.5,13.1,25.6,51.1,0.0,0.2,0.0,5.3,7.7,69.2,5.8,11.1,17.0,2.4,3.9,1.5,2.0,2.3,6.6,6.4,-2.0
2007-08,C,29,Seattle SuperSonics,82,20,62,.244,12.3,19.8,8.4,18.0,46.8,0.0,0.0,0.0,3.0,4.2,70.8,5.8,13.3,19.1,2.5,4.1,1.6,2.0,1.3,7.5,4.1,-2.2
2007-08,C,30,Miami Heat,82,15,67,.183,10.4,19.6,7.8,16.2,48.3,0.2,0.7,31.6,3.8,6.4,58.9,3.7,7.3,11.0,1.5,3.2,1.0,2.1,1.0,6.0,6.0,-1.9
2007-08,G,1,Boston Celtics,82,66,16,.805,19.9,40.6,15.1,34.0,44.5,4.0,10.5,38.6,6.3,8.0,78.5,2.6,9.2,11.8,11.4,6.3,4.0,0.8,1.9,8.0,6.8,4.2
2007-08,G,2,Detroit Pistons,82,59,23,.720,19.0,43.8,15.5,34.5,44.9,2.9,7.7,37.6,9.9,11.6,85.1,2.5,7.1,9.6,14.3,4.6,3.4,0.5,2.1,7.0,9.3,2.9
2007-08,G,3,Los Angeles Lakers,82,57,25,.695,21.4,58.5,20.4,45.1,45.2,6.1,15.8,38.7,11.7,14.0,83.1,2.4,10.8,13.2,12.4,6.2,4.5,0.7,1.8,8.0,11.3,3.3
2007-08,G,4,New Orleans Hornets,82,56,26,.683,21.2,45.9,17.1,39.5,43.4,4.6,12.6,36.6,7.0,8.5,82.7,2.3,9.4,11.6,16.1,5.2,4.7,0.6,1.6,7.5,8.5,1.9
2007-08,G,4,San Antonio Spurs,82,56,26,.683,22.3,52.2,19.0,42.0,45.1,4.6,12.4,37.3,9.6,12.1,79.2,1.9,10.7,12.5,13.9,5.8,3.1,0.7,2.0,6.8,10.0,2.5
2007-08,G,6,Houston Rockets,82,55,27,.671,22.9,51.5,19.4,47.2,41.0,5.0,15.3,32.6,7.8,11.1,70.3,2.4,12.3,14.8,15.1,6.5,3.8,1.2,2.2,7.3,8.9,2.1
2007-08,G,6,Phoenix Suns,82,55,27,.671,27.3,59.7,21.9,46.8,46.8,7.5,18.4,40.5,8.4,9.8,85.8,2.6,12.7,15.3,19.3,8.2,3.4,1.5,1.8,9.9,9.5,3.0
2007-08,G,8,Utah Jazz,82,54,28,.659,20.5,45.7,16.9,34.6,49.0,3.0,8.2,36.9,8.8,11.0,79.8,2.1,7.3,9.4,15.9,6.2,4.3,1.0,2.0,8.8,9.3,3.2
2007-08,G,9,Orlando Magic,82,52,30,.634,21.1,39.6,14.4,31.5,45.6,4.4,11.7,37.6,6.5,8.0,80.5,2.1,9.5,11.6,11.3,6.3,2.8,0.4,1.8,8.6,7.0,2.1
2007-08,G,10,Dallas Mavericks,82,51,31,.622,28.2,60.2,22.0,49.9,44.1,5.0,14.3,35.2,11.1,13.5,82.5,3.6,14.8,18.4,15.2,7.4,4.3,1.2,2.4,11.3,11.7,3.0
2007-08,G,11,Denver Nuggets,82,50,32,.610,24.0,58.8,20.4,45.0,45.3,5.4,15.1,35.6,12.7,16.2,78.2,2.9,9.9,12.8,15.8,7.2,4.9,0.9,2.4,8.6,12.7,1.9
2007-08,G,12,Golden State Warriors,82,48,34,.585,21.2,53.2,20.1,43.5,46.3,3.5,10.4,33.5,9.4,12.5,75.6,4.3,9.9,14.2,13.1,5.7,4.7,1.3,2.4,7.8,10.6,1.0
2007-08,G,13,Cleveland Cavaliers,82,45,37,.549,21.0,35.4,12.7,32.0,39.8,4.8,12.8,37.7,5.1,6.8,75.0,2.3,8.4,10.7,9.7,6.1,3.1,0.8,2.1,8.5,5.5,-0.4
2007-08,G,14,Washington Wizards,82,43,39,.524,19.7,37.3,13.0,30.5,42.4,4.5,12.1,37.0,6.9,8.6,79.8,1.3,7.7,9.0,10.5,5.4,2.9,0.5,1.2,6.0,7.0,-0.2
2007-08,G,15,Portland Trail Blazers,82,41,41,.500,25.2,48.0,17.3,40.5,42.6,4.9,13.4,36.7,8.6,11.0,77.9,2.6,11.4,14.0,16.8,6.7,3.2,0.6,1.6,7.7,9.9,-0.6
2007-08,G,15,Toronto Raptors,82,41,41,.500,21.5,42.5,16.2,35.3,45.9,4.5,11.1,40.3,5.6,6.7,83.5,2.3,11.0,13.2,17.1,5.2,3.9,0.4,1.7,7.5,6.7,1.0
2007-08,G,17,Philadelphia 76ers,82,40,42,.488,25.6,60.7,23.1,50.8,45.4,2.6,8.4,31.2,11.9,15.9,75.3,3.1,10.9,14.0,17.2,7.6,5.2,1.1,2.5,8.0,12.0,-0.1
2007-08,G,18,Sacramento Kings,82,38,44,.463,26.7,61.1,21.3,47.0,45.4,4.8,12.6,38.2,13.6,16.3,83.5,3.0,13.1,16.1,11.6,8.9,4.6,1.4,3.1,10.6,12.8,-1.8
2007-08,G,19,Atlanta Hawks,82,37,45,.451,24.5,50.9,18.8,42.0,44.7,4.4,11.7,37.4,9.0,11.1,81.5,4.0,9.6,13.6,14.9,7.5,3.6,1.0,2.4,8.0,9.3,-0.8
2007-08,G,20,Indiana Pacers,82,36,46,.439,30.7,69.6,24.9,57.8,43.1,7.5,20.0,37.7,12.2,15.2,80.7,3.8,16.4,20.3,17.0,9.6,5.4,2.1,3.0,12.4,13.0,-0.8
2007-08,G,21,New Jersey Nets,82,34,48,.415,20.5,41.4,14.8,35.4,41.9,4.0,11.5,34.4,7.8,9.7,80.1,3.1,12.4,15.5,16.9,6.3,3.5,1.0,1.3,7.7,8.3,-1.9
2007-08,G,22,Chicago Bulls,82,33,49,.402,21.2,42.2,15.5,37.2,41.5,4.1,11.1,36.9,7.2,8.7,82.9,2.1,9.7,11.8,14.2,6.4,3.7,0.8,1.9,8.4,7.5,-1.5
2007-08,G,23,Charlotte Bobcats,82,32,50,.390,25.7,51.4,18.6,43.9,42.4,5.4,14.1,38.1,8.8,11.2,78.2,2.2,11.0,13.2,15.5,7.7,3.7,1.1,2.3,9.8,9.0,-2.3
2007-08,G,24,Milwaukee Bucks,82,26,56,.317,21.7,47.9,17.3,39.4,43.8,4.0,11.3,35.7,9.4,11.7,80.3,2.8,8.6,11.4,14.4,6.6,3.2,0.4,2.3,8.1,10.5,-3.2
2007-08,G,25,Los Angeles Clippers,82,23,59,.280,20.8,32.3,12.5,29.7,42.0,1.8,5.7,31.5,5.6,6.9,81.4,1.9,8.4,10.2,12.9,6.1,3.7,1.1,1.2,8.2,6.4,-3.2
2007-08,G,25,New York Knicks,82,23,59,.280,24.7,49.9,17.7,43.9,40.3,5.5,15.8,34.8,9.1,11.5,78.6,2.6,10.2,12.8,13.3,7.4,3.4,0.7,1.9,9.0,8.9,-3.3
2007-08,G,27,Memphis Grizzlies,82,22,60,.268,24.0,47.5,16.7,38.5,43.4,5.4,15.0,35.8,8.7,11.6,74.7,2.4,13.5,15.9,13.5,7.6,3.1,0.5,2.5,7.8,10.4,-2.6
2007-08,G,27,Minnesota Timberwolves,82,22,60,.268,26.2,45.8,17.5,41.5,42.2,3.9,10.7,36.6,6.9,9.0,76.8,3.0,11.9,14.9,15.0,7.8,4.7,1.3,2.3,12.6,8.2,-3.8
2007-08,G,29,Seattle SuperSonics,82,20,62,.244,21.8,46.6,17.7,41.8,42.3,2.4,7.6,31.9,8.7,10.6,82.2,2.7,9.9,12.6,15.1,7.2,3.4,1.6,2.4,7.1,8.6,-4.5
2007-08,G,30,Miami Heat,82,15,67,.183,25.4,52.0,18.6,44.1,42.1,5.4,14.7,36.4,9.4,11.9,79.3,1.9,11.4,13.3,15.6,7.7,4.3,0.9,2.0,9.1,9.9,-4.6
2006-07,,1,Dallas Mavericks,82,67,15,.817,48.2,100.0,36.7,78.6,46.7,6.5,17.1,38.1,20.1,24.9,80.5,11.2,30.7,41.9,19.9,13.9,6.8,5.0,3.8,22.4,22.1,7.2
2006-07,,2,Phoenix Suns,82,61,21,.744,48.5,110.2,41.3,83.6,49.4,9.6,24.0,39.9,18.0,22.3,80.8,9.0,31.5,40.5,25.9,14.5,6.7,4.8,3.7,20.2,21.5,7.3
2006-07,,3,San Antonio Spurs,82,58,24,.707,48.2,98.5,36.6,77.2,47.4,7.3,19.0,38.1,18.1,24.1,75.1,9.3,31.4,40.7,22.1,13.9,7.2,5.1,4.1,19.4,21.2,8.4
2006-07,,4,Detroit Pistons,82,53,29,.646,48.5,96.0,35.9,79.1,45.4,5.5,15.9,34.4,18.8,24.2,77.4,11.6,29.0,40.5,21.6,12.2,7.1,5.8,3.5,20.4,20.3,4.2
2006-07,,5,Houston Rockets,82,52,30,.634,48.4,97.0,35.4,79.6,44.5,8.6,23.1,37.2,17.5,23.2,75.3,10.7,32.6,43.3,20.8,14.2,7.1,4.1,4.3,20.9,19.9,4.9
2006-07,,6,Utah Jazz,82,51,31,.622,48.3,101.5,37.4,78.9,47.4,4.3,12.9,33.5,22.3,30.0,74.3,12.6,30.0,42.5,24.7,15.6,7.0,4.1,5.3,25.2,24.5,2.9
2006-07,,7,Cleveland Cavaliers,82,50,32,.610,48.5,96.8,36.3,81.2,44.7,6.0,17.1,35.2,18.1,26.0,69.6,12.7,30.8,43.5,20.8,14.4,7.6,4.3,4.3,21.7,22.0,3.8
2006-07,,8,Chicago Bulls,82,49,33,.598,48.2,98.8,37.1,81.3,45.7,5.9,15.1,38.8,18.6,25.4,73.4,12.0,31.7,43.7,22.3,16.0,7.8,5.4,5.3,23.3,23.2,5.0
2006-07,,9,Toronto Raptors,82,47,35,.573,48.2,99.5,37.0,79.8,46.3,6.5,17.9,36.3,19.0,24.2,78.8,9.2,30.2,39.5,22.2,13.5,7.1,3.9,3.9,20.4,21.8,1.0
2006-07,,10,Denver Nuggets,82,45,37,.549,48.2,105.4,38.6,83.0,46.5,5.9,17.6,33.6,22.3,29.9,74.6,12.2,31.2,43.4,23.4,16.5,8.3,5.3,5.2,21.4,23.7,1.6
2006-07,,11,Miami Heat,82,44,38,.537,48.4,94.6,35.6,76.7,46.4,6.4,18.8,34.3,17.0,24.6,69.0,10.0,30.8,40.8,20.5,14.6,6.9,5.4,3.8,21.3,21.8,-0.9
2006-07,,12,Golden State Warriors,82,42,40,.512,48.2,106.5,39.8,86.0,46.3,8.5,24.0,35.6,18.5,25.8,71.7,11.5,29.9,41.4,23.8,16.0,9.1,5.7,4.9,23.6,22.3,-0.3
2006-07,,12,Los Angeles Lakers,82,42,40,.512,48.9,103.3,37.8,81.3,46.6,7.4,21.0,35.3,20.2,27.1,74.7,10.8,30.4,41.2,22.6,15.5,7.3,5.1,5.0,23.0,23.4,-0.1
2006-07,,14,New Jersey Nets,82,41,41,.500,48.5,97.6,35.5,77.8,45.7,7.4,20.4,36.3,19.1,26.3,72.7,10.0,30.8,40.8,23.9,14.8,6.1,3.3,4.5,22.8,23.0,-0.8
2006-07,,14,Washington Wizards,82,41,41,.500,48.4,104.3,37.4,83.2,45.0,6.8,19.7,34.8,22.6,29.6,76.5,12.2,29.0,41.2,20.2,13.8,7.7,4.6,4.6,22.2,23.5,-0.5
2006-07,,16,Los Angeles Clippers,82,40,42,.488,48.1,95.6,35.1,77.0,45.6,3.8,11.0,34.8,21.6,27.4,78.8,10.8,30.3,41.1,21.5,15.1,7.3,5.8,3.9,22.7,22.3,-0.5
2006-07,,16,Orlando Magic,82,40,42,.488,48.2,94.8,35.1,74.3,47.2,4.2,11.7,35.6,20.5,29.2,70.2,11.2,29.5,40.7,18.6,17.0,6.9,5.1,4.6,23.2,23.4,0.8
2006-07,,18,New Orleans/Oklahoma City Hornets,82,39,43,.476,48.5,95.5,36.2,81.4,44.5,5.5,15.3,36.2,17.5,23.7,74.0,12.5,30.6,43.1,18.7,14.5,6.4,4.2,4.8,19.8,21.1,-1.6
2006-07,,19,Indiana Pacers,82,35,47,.427,48.2,95.6,35.0,80.0,43.8,5.9,16.9,34.6,19.7,25.9,76.0,12.1,29.8,41.8,20.5,16.3,7.3,5.5,5.0,23.3,23.7,-2.4
2006-07,,19,Philadelphia 76ers,82,35,47,.427,48.5,94.9,35.8,78.1,45.8,3.5,10.0,34.5,20.0,26.0,76.7,11.0,28.7,39.7,20.4,15.3,7.2,4.8,3.9,20.4,22.0,-3.0
2006-07,,21,Charlotte Bobcats,82,33,49,.402,48.8,96.9,36.1,81.0,44.6,5.6,15.6,35.7,19.1,26.0,73.4,11.2,28.6,39.8,22.4,14.9,7.8,4.5,5.3,24.2,21.8,-3.7
2006-07,,21,New York Knicks,82,33,49,.402,48.8,97.5,35.4,77.5,45.7,5.8,16.7,34.6,20.9,29.2,71.5,12.6,30.7,43.3,18.7,17.1,6.6,3.2,5.0,23.6,22.9,-2.9
2006-07,,21,Sacramento Kings,82,33,49,.402,48.3,101.3,35.9,79.7,45.0,6.5,18.5,35.0,23.1,30.2,76.5,9.7,29.2,38.9,20.3,14.6,8.2,3.2,4.9,21.9,24.3,-1.8
2006-07,,24,Minnesota Timberwolves,82,32,50,.390,48.8,96.1,36.5,79.3,46.1,4.7,13.3,35.3,18.3,23.1,79.2,10.0,30.2,40.1,22.5,15.6,6.5,4.0,4.4,21.4,20.5,-3.7
2006-07,,24,Portland Trail Blazers,82,32,50,.390,48.7,94.1,35.0,78.0,45.0,5.2,15.0,34.6,18.8,24.5,76.9,11.3,28.0,39.3,18.5,15.1,6.8,4.6,4.6,23.5,21.3,-4.3
2006-07,,26,Seattle SuperSonics,82,31,51,.378,48.4,99.1,37.2,80.8,46.0,6.4,17.7,36.2,18.4,23.3,79.1,11.3,28.3,39.6,20.7,15.5,7.7,3.7,4.2,22.0,19.9,-2.9
2006-07,,27,Atlanta Hawks,82,30,52,.366,48.5,93.7,34.5,77.7,44.4,4.2,12.7,32.9,20.5,26.9,76.1,11.9,28.2,40.1,19.2,15.9,7.4,5.4,5.1,24.0,22.6,-4.8
2006-07,,28,Milwaukee Bucks,82,28,54,.341,48.4,99.7,38.1,81.9,46.5,6.4,18.0,35.6,17.1,23.4,73.3,11.5,27.7,39.2,21.6,15.1,7.2,2.7,5.3,22.2,21.0,-4.4
2006-07,,29,Boston Celtics,82,24,58,.293,48.4,95.8,34.9,78.7,44.3,5.7,15.6,36.7,20.4,26.6,76.7,11.2,29.2,40.4,19.9,16.5,7.2,4.7,5.5,24.0,21.4,-3.4
2006-07,,30,Memphis Grizzlies,82,22,60,.268,48.7,101.6,36.6,78.6,46.5,6.1,16.6,36.7,22.4,29.4,76.1,10.6,29.0,39.5,20.5,16.4,6.9,5.0,5.5,22.3,24.3,-5.1
2006-07,F,1,Dallas Mavericks,82,67,15,.817,25.3,60.9,22.1,48.7,45.3,4.1,11.2,36.7,12.7,14.8,85.7,5.2,18.0,23.2,8.8,7.3,3.6,2.0,2.1,9.9,12.3,3.6
2006-07,F,2,Phoenix Suns,82,61,21,.744,20.7,38.4,15.1,31.4,48.3,2.8,8.0,34.9,5.3,6.7,78.9,4.9,16.5,21.5,7.1,6.2,3.0,2.9,1.4,9.0,6.8,2.7
2006-07,F,3,San Antonio Spurs,82,58,24,.707,22.1,42.7,16.0,34.7,46.2,3.5,9.7,36.5,7.1,10.7,66.6,5.0,16.0,21.0,7.5,6.3,2.8,3.5,1.6,7.9,9.4,4.1
2006-07,F,4,Detroit Pistons,82,53,29,.646,31.3,63.7,24.9,53.2,46.8,2.8,7.9,35.9,11.1,14.9,74.5,8.9,20.6,29.5,10.6,7.7,4.1,4.7,2.2,13.7,12.7,3.3
2006-07,F,5,Houston Rockets,82,52,30,.634,25.2,50.0,18.9,42.0,45.0,3.7,10.1,36.8,8.5,11.9,71.6,6.2,17.0,23.1,10.4,7.4,3.7,1.7,2.2,11.3,10.6,2.8
2006-07,F,6,Utah Jazz,82,51,31,.622,21.3,46.9,18.0,34.4,52.3,0.4,1.5,23.6,10.5,14.8,71.2,8.1,16.9,25.0,7.4,6.9,3.7,3.1,2.7,11.0,11.8,1.3
2006-07,F,7,Cleveland Cavaliers,82,50,32,.610,25.6,58.6,21.9,47.0,46.5,3.2,9.3,34.7,11.7,17.0,68.9,8.2,19.8,28.0,9.6,7.6,4.6,2.4,2.5,11.9,14.5,2.5
