Anno,Position,TEAM,WIN%,3PM,3PA,3P%,FGM,FGA,FG%,AST,BLKA,TOV
2009,G,Orlando Magic,0.72,5.5,14.4,38.1,14.3,33.4,42.8,10.4,1.5,6.4
2009,G,Denver Nuggets,0.659,4.6,11.9,38.8,14.5,33.3,43.5,14.8,2.0,6.6
2009,G,Portland Trail Blazers,0.659,5.2,13.3,39.2,16.8,38.0,44.2,15.5,1.5,5.8
2009,G,San Antonio Spurs,0.659,5.6,14.7,37.9,22.3,49.6,44.9,14.7,2.5,6.6
2009,G,Houston Rockets,0.646,6.4,17.1,37.5,18.7,46.1,40.5,14.4,2.6,7.3
2009,G,Dallas Mavericks,0.61,5.8,16.1,35.8,20.5,46.7,43.9,17.2,1.9,6.9
2009,G,New Orleans Hornets,0.598,3.5,9.4,37.0,15.3,33.8,45.2,14.0,1.5,5.0
2009,G,Utah Jazz,0.585,2.7,8.1,33.1,15.9,34.7,45.9,16.4,2.0,6.7
2009,G,Atlanta Hawks,0.573,6.3,16.9,37.2,20.7,47.8,43.3,14.3,2.0,6.9
2009,G,Phoenix Suns,0.561,4.5,11.1,40.4,16.3,34.2,47.7,14.0,1.5,6.1
2009,G,Miami Heat,0.524,5.7,16.0,35.8,19.6,44.7,44.0,15.5,1.7,6.1
2009,G,Chicago Bulls,0.5,4.1,10.8,38.2,19.9,43.6,45.7,14.0,2.6,6.8
2009,G,Philadelphia 76ers,0.5,3.1,10.3,30.6,21.3,48.2,44.1,17.4,2.8,7.8
2009,G,Detroit Pistons,0.476,2.0,6.0,33.7,18.2,41.8,43.7,14.2,2.7,5.3
2009,G,Indiana Pacers,0.439,5.7,15.6,36.6,25.5,57.5,44.3,15.4,3.4,8.8
2009,G,Charlotte Bobcats,0.427,3.5,9.5,37.4,14.3,33.7,42.4,12.6,2.1,6.4
2009,G,Milwaukee Bucks,0.415,3.5,9.6,35.9,14.5,33.9,42.8,14.1,1.5,5.7
2009,G,New Jersey Nets,0.415,3.9,10.5,36.6,17.1,39.0,43.7,14.4,2.1,5.3
2009,G,Toronto Raptors,0.402,3.8,10.0,37.5,16.5,36.9,44.7,16.1,1.8,6.7
2009,G,New York Knicks,0.39,5.3,14.6,36.2,13.7,32.7,41.8,13.0,1.5,5.6
2009,G,Golden State Warriors,0.354,6.1,15.9,38.4,24.7,56.2,43.9,15.0,2.8,8.9
2009,G,Memphis Grizzlies,0.293,3.7,10.1,36.9,14.8,34.9,42.3,11.9,2.3,7.2
2009,G,Minnesota Timberwolves,0.293,3.9,11.0,35.7,13.9,33.9,41.1,14.0,2.3,6.1
2009,G,Oklahoma City Thunder,0.28,2.8,8.4,33.4,20.9,48.7,42.8,16.0,3.0,9.4
2009,G,Los Angeles Clippers,0.232,4.4,12.8,34.8,15.8,39.1,40.5,15.4,2.5,7.1
2009,G,Washington Wizards,0.232,2.4,7.3,32.8,10.5,25.8,40.8,9.1,1.5,4.8
2009,G,Sacramento Kings,0.207,5.5,14.9,37.2,21.2,48.7,43.5,13.6,2.3,8.7
2008,All,Boston Celtics,0.805,7.3,19.1,38.1,36.4,76.7,47.5,22.4,4.7,15.2
2008,All,Detroit Pistons,0.72,5.9,16.2,36.6,36.6,79.9,45.8,22.3,3.9,11.7
2008,All,Los Angeles Lakers,0.695,8.1,21.4,37.8,39.6,83.1,47.6,24.4,4.5,14.1
2008,All,New Orleans Hornets,0.683,7.7,19.8,38.9,38.6,82.9,46.6,21.8,4.0,11.9
2008,All,San Antonio Spurs,0.683,7.2,19.6,36.9,35.8,78.3,45.7,21.0,4.4,12.6
2008,All,Houston Rockets,0.671,7.1,20.8,34.2,36.6,81.7,44.8,21.4,4.6,13.7
2008,All,Phoenix Suns,0.671,8.5,21.5,39.3,41.4,82.7,50.0,26.7,3.8,14.4
2008,All,Utah Jazz,0.659,5.0,13.4,37.2,40.0,80.4,49.7,26.4,5.1,14.6
2008,All,Orlando Magic,0.634,9.8,25.3,38.6,37.3,78.6,47.4,20.8,4.2,14.3
2008,All,Dallas Mavericks,0.622,6.0,17.1,35.2,36.9,79.5,46.4,21.0,4.4,12.6
2008,All,Denver Nuggets,0.61,6.9,19.6,35.5,40.3,85.8,47.0,24.7,4.8,14.7
2008,All,Golden State Warriors,0.585,9.3,26.6,34.8,41.5,90.3,45.9,22.4,5.0,13.2
2008,All,Cleveland Cavaliers,0.549,6.7,18.8,35.8,35.8,81.7,43.9,20.0,4.7,14.0
2008,All,Washington Wizards,0.524,7.0,19.7,35.6,36.4,81.6,44.6,19.6,4.4,13.2
2008,All,Portland Trail Blazers,0.5,6.6,17.4,37.7,35.8,79.8,44.8,21.1,3.7,12.9
2008,All,Toronto Raptors,0.5,7.0,17.8,39.2,38.4,82.0,46.8,23.8,4.1,11.7
2008,All,Philadelphia 76ers,0.488,3.7,11.6,31.7,37.3,81.1,46.0,20.4,5.1,14.3
2008,All,Sacramento Kings,0.463,6.2,16.7,37.3,37.1,80.0,46.4,19.1,5.5,16.1
2008,All,Atlanta Hawks,0.451,4.7,13.1,35.6,36.3,79.9,45.4,22.0,5.1,14.9
2008,All,Indiana Pacers,0.439,9.2,24.6,37.4,37.8,85.3,44.4,22.7,5.1,15.1
2008,All,New Jersey Nets,0.415,6.1,17.4,34.8,34.8,78.7,44.3,23.5,4.4,15.0
2008,All,Chicago Bulls,0.402,5.8,15.9,36.3,36.4,83.7,43.5,22.1,5.7,14.6
2008,All,Charlotte Bobcats,0.39,6.5,17.6,36.7,36.1,79.9,45.2,21.3,5.8,14.7
2008,All,Milwaukee Bucks,0.317,5.5,16.0,34.4,36.9,82.3,44.9,21.5,4.9,14.8
2008,All,Los Angeles Clippers,0.28,4.3,13.2,32.4,34.4,78.6,43.8,21.1,4.7,14.4
2008,All,New York Knicks,0.28,6.0,17.7,33.7,36.2,82.4,43.9,18.7,5.2,14.5
2008,All,Memphis Grizzlies,0.268,7.6,21.7,34.9,37.3,82.2,45.4,19.2,4.9,15.3
2008,All,Minnesota Timberwolves,0.268,5.4,15.4,35.0,37.5,83.1,45.1,19.9,5.7,14.5
2008,All,Seattle SuperSonics,0.244,3.8,11.5,33.3,38.1,85.8,44.4,21.3,5.4,16.0
2008,All,Miami Heat,0.183,6.0,16.7,35.8,34.2,77.3,44.3,20.0,4.2,14.7
2008,F,Boston Celtics,0.805,3.2,8.6,37.6,18.7,38.4,48.6,10.0,2.3,7.5
2008,F,Detroit Pistons,0.72,3.0,8.5,35.8,20.4,44.0,46.3,7.9,1.7,6.6
2008,F,Los Angeles Lakers,0.695,2.0,5.6,35.2,15.6,31.4,49.6,10.7,2.1,6.4
2008,F,New Orleans Hornets,0.683,3.7,8.9,41.0,18.9,41.1,46.0,5.3,2.2,5.9
2008,F,San Antonio Spurs,0.683,4.3,11.8,36.5,17.8,40.3,44.2,7.1,2.1,6.7
2008,F,Houston Rockets,0.671,2.2,5.9,37.2,13.6,28.1,48.3,5.6,1.8,6.1
2008,F,Phoenix Suns,0.671,1.5,4.7,32.7,22.3,42.2,52.8,9.4,2.3,7.3
2008,F,Utah Jazz,0.659,1.8,4.8,37.6,21.4,41.5,51.5,9.8,2.6,7.3
2008,F,Orlando Magic,0.634,7.2,18.6,38.7,17.9,40.5,44.2,9.2,1.5,6.8
2008,F,Dallas Mavericks,0.622,3.3,10.0,32.6,23.4,51.8,45.1,9.9,2.6,7.6
2008,F,Denver Nuggets,0.61,2.9,8.4,34.4,20.9,42.7,48.9,7.3,2.7,7.2
2008,F,Golden State Warriors,0.585,6.7,18.6,35.8,20.1,46.6,43.0,9.2,2.5,7.0
2008,F,Cleveland Cavaliers,0.549,2.3,7.4,31.3,19.8,43.8,45.1,10.0,2.5,7.2
2008,F,Washington Wizards,0.524,2.5,7.6,33.4,19.6,43.8,44.8,8.3,2.5,6.5
2008,F,Portland Trail Blazers,0.5,4.0,10.4,38.6,23.9,53.0,45.1,9.6,2.3,7.2
2008,F,Toronto Raptors,0.5,4.1,10.4,39.7,23.7,50.7,46.7,7.9,2.5,7.0
2008,F,Philadelphia 76ers,0.488,2.3,6.9,33.0,17.1,37.5,45.5,7.3,2.1,6.9
2008,F,Sacramento Kings,0.463,2.9,7.8,37.1,19.0,39.6,48.0,8.0,3.0,8.3
2008,F,Atlanta Hawks,0.451,0.6,2.3,28.0,20.3,42.1,48.2,8.1,3.3,8.4
2008,F,Indiana Pacers,0.439,5.8,14.5,39.7,22.3,49.2,45.4,9.5,3.0,8.1
2008,F,New Jersey Nets,0.415,2.5,7.3,34.1,18.2,40.5,44.8,6.5,2.6,7.7
2008,F,Chicago Bulls,0.402,1.7,4.8,35.4,18.8,41.4,45.3,6.5,3.2,6.7
2008,F,Charlotte Bobcats,0.39,4.0,10.8,37.4,21.6,46.5,46.5,7.9,3.6,7.6
2008,F,Milwaukee Bucks,0.317,1.5,4.7,31.5,13.2,30.0,44.1,4.6,1.8,5.6
2008,F,Los Angeles Clippers,0.28,2.6,7.7,33.7,19.1,43.6,43.8,7.9,2.9,7.7
2008,F,New York Knicks,0.28,1.3,4.5,28.9,17.0,37.9,44.9,6.3,3.0,7.0
2008,F,Memphis Grizzlies,0.268,4.1,11.1,36.7,25.4,53.3,47.7,8.5,2.9,9.5
2008,F,Minnesota Timberwolves,0.268,2.0,6.3,30.8,23.8,51.5,46.2,7.6,4.0,8.7
2008,F,Seattle SuperSonics,0.244,2.0,5.7,35.0,21.0,45.4,46.2,7.6,3.0,8.8
2008,F,Miami Heat,0.183,2.4,6.5,37.4,17.8,40.1,44.4,7.4,2.4,7.9
2008,C,Boston Celtics,0.805,0.2,0.6,31.3,3.3,6.2,53.2,1.7,0.7,2.1
2008,C,Detroit Pistons,0.72,1.4,3.9,35.4,5.3,12.0,44.1,1.9,0.3,1.7
2008,C,Los Angeles Lakers,0.695,0.0,0.0,0.0,8.4,15.7,53.5,4.0,1.3,3.2
2008,C,New Orleans Hornets,0.683,0.0,0.0,0.0,6.5,11.5,56.5,1.5,0.9,2.5
2008,C,San Antonio Spurs,0.683,0.8,2.6,30.0,12.8,26.5,48.3,5.2,2.0,4.4
2008,C,Houston Rockets,0.671,0.0,0.1,0.0,10.0,19.6,51.2,3.0,1.6,3.3
2008,C,Phoenix Suns,0.671,0.3,1.0,26.6,15.6,28.4,54.9,6.1,1.6,5.0
2008,C,Utah Jazz,0.659,1.4,3.6,38.1,8.2,17.6,46.4,3.2,1.3,3.7
2008,C,Orlando Magic,0.634,0.0,0.0,0.0,8.1,14.0,57.8,1.6,1.2,2.8
2008,C,Dallas Mavericks,0.622,0.0,0.0,0.0,3.0,4.9,62.3,1.1,0.5,1.7
2008,C,Denver Nuggets,0.61,0.1,0.3,28.6,4.0,9.0,45.0,3.3,0.3,2.4
2008,C,Golden State Warriors,0.585,1.9,5.0,37.5,9.6,19.0,50.3,2.9,1.2,3.2
2008,C,Cleveland Cavaliers,0.549,0.0,0.1,0.0,8.6,18.0,47.6,2.4,1.1,3.6
2008,C,Washington Wizards,0.519,0.2,0.7,28.3,4.4,8.9,49.7,1.0,0.8,1.6
2008,C,Portland Trail Blazers,0.5,0.0,0.2,22.2,11.3,22.7,49.7,2.5,1.2,3.7
2008,C,Toronto Raptors,0.5,1.1,3.2,34.5,7.0,15.3,45.5,2.1,0.7,2.0
2008,C,Philadelphia 76ers,0.488,0.0,0.0,0.0,4.2,8.4,50.6,0.6,0.8,2.2
2008,C,Sacramento Kings,0.463,0.4,1.4,28.1,10.1,20.3,49.6,4.9,1.5,5.1
2008,C,Atlanta Hawks,0.451,0.0,0.1,0.0,5.9,12.6,46.8,2.1,1.0,3.1
2008,C,Indiana Pacers,0.439,1.1,3.0,38.5,10.2,21.3,47.7,4.9,1.5,4.5
2008,C,New Jersey Nets,0.415,0.0,0.0,0.0,7.7,15.8,48.8,1.9,1.4,4.2
2008,C,Chicago Bulls,0.402,0.0,0.1,0.0,7.4,16.2,45.7,3.2,1.5,3.6
2008,C,Charlotte Bobcats,0.39,0.0,0.0,0.0,9.6,18.4,52.1,2.0,2.0,3.9
2008,C,Milwaukee Bucks,0.317,0.0,0.1,0.0,7.3,14.7,49.7,3.0,0.9,3.2
2008,C,Los Angeles Clippers,0.28,0.0,0.1,0.0,6.5,13.8,47.0,2.1,1.3,2.8
2008,C,New York Knicks,0.278,0.0,0.0,0.0,4.4,8.4,52.9,0.5,0.8,1.7
2008,C,Memphis Grizzlies,0.272,0.0,0.2,21.1,7.9,16.4,48.0,2.7,1.2,3.5
2008,C,Minnesota Timberwolves,0.268,0.0,0.2,0.0,13.1,25.6,51.1,2.4,2.3,3.9
2008,C,Seattle SuperSonics,0.244,0.0,0.0,0.0,8.4,18.0,46.8,2.5,1.3,4.1
2008,C,Miami Heat,0.183,0.2,0.7,31.6,7.8,16.2,48.3,1.5,1.0,3.2
2008,G,Boston Celtics,0.805,4.0,10.5,38.6,15.1,34.0,44.5,11.4,1.9,6.3
2008,G,Detroit Pistons,0.72,2.9,7.7,37.6,15.5,34.5,44.9,14.3,2.1,4.6
2008,G,Los Angeles Lakers,0.695,6.1,15.8,38.7,20.4,45.1,45.2,12.4,1.8,6.2
2008,G,New Orleans Hornets,0.683,4.6,12.6,36.6,17.1,39.5,43.4,16.1,1.6,5.2
2008,G,San Antonio Spurs,0.683,4.6,12.4,37.3,19.0,42.0,45.1,13.9,2.0,5.8
2008,G,Houston Rockets,0.671,5.0,15.3,32.6,19.4,47.2,41.0,15.1,2.2,6.5
2008,G,Phoenix Suns,0.671,7.5,18.4,40.5,21.9,46.8,46.8,19.3,1.8,8.2
2008,G,Utah Jazz,0.659,3.0,8.2,36.9,16.9,34.6,49.0,15.9,2.0,6.2
2008,G,Orlando Magic,0.634,4.4,11.7,37.6,14.4,31.5,45.6,11.3,1.8,6.3
2008,G,Dallas Mavericks,0.622,5.0,14.3,35.2,22.0,49.9,44.1,15.2,2.4,7.4
2008,G,Denver Nuggets,0.61,5.4,15.1,35.6,20.4,45.0,45.3,15.8,2.4,7.2
2008,G,Golden State Warriors,0.585,3.5,10.4,33.5,20.1,43.5,46.3,13.1,2.4,5.7
2008,G,Cleveland Cavaliers,0.549,4.8,12.8,37.7,12.7,32.0,39.8,9.7,2.1,6.1
2008,G,Washington Wizards,0.524,4.5,12.1,37.0,13.0,30.5,42.4,10.5,1.2,5.4
2008,G,Portland Trail Blazers,0.5,4.9,13.4,36.7,17.3,40.5,42.6,16.8,1.6,6.7
2008,G,Toronto Raptors,0.5,4.5,11.1,40.3,16.2,35.3,45.9,17.1,1.7,5.2
2008,G,Philadelphia 76ers,0.488,2.6,8.4,31.2,23.1,50.8,45.4,17.2,2.5,7.6
2008,G,Sacramento Kings,0.463,4.8,12.6,38.2,21.3,47.0,45.4,11.6,3.1,8.9
2008,G,Atlanta Hawks,0.451,4.4,11.7,37.4,18.8,42.0,44.7,14.9,2.4,7.5
2008,G,Indiana Pacers,0.439,7.5,20.0,37.7,24.9,57.8,43.1,17.0,3.0,9.6
2008,G,New Jersey Nets,0.415,4.0,11.5,34.4,14.8,35.4,41.9,16.9,1.3,6.3
2008,G,Chicago Bulls,0.402,4.1,11.1,36.9,15.5,37.2,41.5,14.2,1.9,6.4
2008,G,Charlotte Bobcats,0.39,5.4,14.1,38.1,18.6,43.9,42.4,15.5,2.3,7.7
2008,G,Milwaukee Bucks,0.317,4.0,11.3,35.7,17.3,39.4,43.8,14.4,2.3,6.6
2008,G,Los Angeles Clippers,0.28,1.8,5.7,31.5,12.5,29.7,42.0,12.9,1.2,6.1
2008,G,New York Knicks,0.28,5.5,15.8,34.8,17.7,43.9,40.3,13.3,1.9,7.4
2008,G,Memphis Grizzlies,0.268,5.4,15.0,35.8,16.7,38.5,43.4,13.5,2.5,7.6
2008,G,Minnesota Timberwolves,0.268,3.9,10.7,36.6,17.5,41.5,42.2,15.0,2.3,7.8
2008,G,Seattle SuperSonics,0.244,2.4,7.6,31.9,17.7,41.8,42.3,15.1,2.4,7.2
2008,G,Miami Heat,0.183,5.4,14.7,36.4,18.6,44.1,42.1,15.6,2.0,7.7
2007,All,Dallas Mavericks,0.817,6.5,17.1,38.1,36.7,78.6,46.7,19.9,3.8,13.9
2007,All,Phoenix Suns,0.744,9.6,24.0,39.9,41.3,83.6,49.4,25.9,3.7,14.5
2007,All,San Antonio Spurs,0.707,7.3,19.0,38.1,36.6,77.2,47.4,22.1,4.1,13.9
2007,All,Detroit Pistons,0.646,5.5,15.9,34.4,35.9,79.1,45.4,21.6,3.5,12.2
2007,All,Houston Rockets,0.634,8.6,23.1,37.2,35.4,79.6,44.5,20.8,4.3,14.2
2007,All,Utah Jazz,0.622,4.3,12.9,33.5,37.4,78.9,47.4,24.7,5.3,15.6
2007,All,Cleveland Cavaliers,0.61,6.0,17.1,35.2,36.3,81.2,44.7,20.8,4.3,14.4
2007,All,Chicago Bulls,0.598,5.9,15.1,38.8,37.1,81.3,45.7,22.3,5.3,16.0
2007,All,Toronto Raptors,0.573,6.5,17.9,36.3,37.0,79.8,46.3,22.2,3.9,13.5
2007,All,Denver Nuggets,0.549,5.9,17.6,33.6,38.6,83.0,46.5,23.4,5.2,16.5
2007,All,Miami Heat,0.537,6.4,18.8,34.3,35.6,76.7,46.4,20.5,3.8,14.6
2007,All,Golden State Warriors,0.512,8.5,24.0,35.6,39.8,86.0,46.3,23.8,4.9,16.0
2007,All,Los Angeles Lakers,0.512,7.4,21.0,35.3,37.8,81.3,46.6,22.6,5.0,15.5
2007,All,New Jersey Nets,0.5,7.4,20.4,36.3,35.5,77.8,45.7,23.9,4.5,14.8
2007,All,Washington Wizards,0.5,6.8,19.7,34.8,37.4,83.2,45.0,20.2,4.6,13.8
2007,All,Los Angeles Clippers,0.488,3.8,11.0,34.8,35.1,77.0,45.6,21.5,3.9,15.1
2007,All,Orlando Magic,0.488,4.2,11.7,35.6,35.1,74.3,47.2,18.6,4.6,17.0
2007,All,New Orleans/Oklahoma City Hornets,0.476,5.5,15.3,36.2,36.2,81.4,44.5,18.7,4.8,14.5
2007,All,Indiana Pacers,0.427,5.9,16.9,34.6,35.0,80.0,43.8,20.5,5.0,16.3
2007,All,Philadelphia 76ers,0.427,3.5,10.0,34.5,35.8,78.1,45.8,20.4,3.9,15.3
2007,All,Charlotte Bobcats,0.402,5.6,15.6,35.7,36.1,81.0,44.6,22.4,5.3,14.9
2007,All,New York Knicks,0.402,5.8,16.7,34.6,35.4,77.5,45.7,18.7,5.0,17.1
2007,All,Sacramento Kings,0.402,6.5,18.5,35.0,35.9,79.7,45.0,20.3,4.9,14.6
2007,All,Minnesota Timberwolves,0.39,4.7,13.3,35.3,36.5,79.3,46.1,22.5,4.4,15.6
2007,All,Portland Trail Blazers,0.39,5.2,15.0,34.6,35.0,78.0,45.0,18.5,4.6,15.1
2007,All,Seattle SuperSonics,0.378,6.4,17.7,36.2,37.2,80.8,46.0,20.7,4.2,15.5
2007,All,Atlanta Hawks,0.366,4.2,12.7,32.9,34.5,77.7,44.4,19.2,5.1,15.9
2007,All,Milwaukee Bucks,0.341,6.4,18.0,35.6,38.1,81.9,46.5,21.6,5.3,15.1
2007,All,Boston Celtics,0.293,5.7,15.6,36.7,34.9,78.7,44.3,19.9,5.5,16.5
2007,All,Memphis Grizzlies,0.268,6.1,16.6,36.7,36.6,78.6,46.5,20.5,5.5,16.4
2007,F,Dallas Mavericks,0.817,4.1,11.2,36.7,22.1,48.7,45.3,8.8,2.1,7.3
2007,F,Phoenix Suns,0.744,2.8,8.0,34.9,15.1,31.4,48.3,7.1,1.4,6.2
2007,F,San Antonio Spurs,0.707,3.5,9.7,36.5,16.0,34.7,46.2,7.5,1.6,6.3
2007,F,Detroit Pistons,0.646,2.8,7.9,35.9,24.9,53.2,46.8,10.6,2.2,7.7
2007,F,Houston Rockets,0.634,3.7,10.1,36.8,18.9,42.0,45.0,10.4,2.2,7.4
2007,F,Utah Jazz,0.622,0.4,1.5,23.6,18.0,34.4,52.3,7.4,2.7,6.9
2007,F,Cleveland Cavaliers,0.61,3.2,9.3,34.7,21.9,47.0,46.5,9.6,2.5,7.6
2007,F,Chicago Bulls,0.598,1.0,2.8,34.8,17.8,37.7,47.2,5.8,3.1,7.1
2007,F,Toronto Raptors,0.573,5.0,13.4,37.6,23.3,50.2,46.3,7.6,2.4,8.4
2007,F,Denver Nuggets,0.549,1.7,5.8,30.0,23.3,47.6,48.9,8.9,3.4,9.8
2007,F,Miami Heat,0.537,4.3,11.7,36.5,16.8,37.0,45.2,7.0,1.9,7.7
2007,F,Golden State Warriors,0.512,6.1,16.0,37.8,24.2,51.3,47.1,10.5,3.0,10.1
2007,F,Los Angeles Lakers,0.512,2.3,6.6,34.8,12.8,27.2,47.0,8.8,1.8,5.7
2007,F,New Jersey Nets,0.5,4.4,11.9,37.3,24.2,51.2,47.3,10.4,3.1,10.3
2007,F,Washington Wizards,0.5,2.8,8.1,34.1,17.0,37.9,45.0,6.5,2.0,5.9
2007,F,Los Angeles Clippers,0.488,1.9,5.6,34.2,19.0,40.2,47.2,9.0,2.1,7.7
2007,F,Orlando Magic,0.488,2.1,5.8,37.2,24.3,48.8,49.8,9.9,3.1,11.9
2007,F,New Orleans/Oklahoma City Hornets,0.476,0.7,1.8,37.2,15.4,33.9,45.4,4.2,2.3,6.0
2007,F,Indiana Pacers,0.427,2.8,7.1,39.0,20.3,44.9,45.3,6.5,3.3,9.2
2007,F,Philadelphia 76ers,0.427,2.5,6.7,37.6,19.4,42.2,45.9,8.9,1.9,8.7
2007,F,Charlotte Bobcats,0.402,3.6,9.6,37.7,23.8,51.4,46.4,8.2,3.8,8.9
2007,F,New York Knicks,0.402,1.3,4.0,33.1,20.6,41.4,49.8,6.4,2.9,9.9
2007,F,Sacramento Kings,0.402,2.3,6.4,35.4,15.9,34.4,46.1,8.5,2.6,6.9
2007,F,Minnesota Timberwolves,0.39,0.2,1.1,20.5,14.3,29.6,48.3,7.3,1.8,5.9
2007,F,Portland Trail Blazers,0.39,2.5,7.2,35.5,16.3,36.6,44.5,4.6,2.3,6.3
2007,F,Seattle SuperSonics,0.378,2.6,6.9,37.5,20.2,41.8,48.3,6.4,2.5,8.6
2007,F,Atlanta Hawks,0.366,2.5,7.6,32.6,22.1,48.4,45.7,9.8,3.2,9.4
2007,F,Milwaukee Bucks,0.341,2.9,8.3,34.6,17.4,37.4,46.5,8.5,2.6,7.5
2007,F,Boston Celtics,0.293,3.7,9.7,38.6,22.0,48.5,45.3,7.5,3.3,9.0
2007,F,Memphis Grizzlies,0.268,3.0,7.8,38.5,16.4,34.2,47.9,6.7,2.4,7.5
2007,C,Dallas Mavericks,0.817,0.0,0.0,0.0,3.5,6.3,56.4,1.0,0.6,2.5
2007,C,Phoenix Suns,0.744,0.1,0.3,22.2,9.2,16.9,54.7,1.4,1.2,3.0
2007,C,San Antonio Spurs,0.707,0.6,2.0,31.9,12.6,24.4,51.6,5.9,1.9,4.7
2007,C,Detroit Pistons,0.646,1.3,3.7,35.1,8.6,18.9,45.7,3.4,0.6,2.9
2007,C,Houston Rockets,0.634,0.0,0.0,0.0,6.3,12.1,52.0,1.3,0.9,2.2
2007,C,Utah Jazz,0.622,1.6,4.1,38.4,15.1,29.9,50.6,5.5,1.9,5.0
2007,C,Cleveland Cavaliers,0.61,0.0,0.2,6.3,11.7,24.5,47.8,3.5,1.6,4.6
2007,C,Chicago Bulls,0.598,0.0,0.1,14.3,4.4,10.3,43.0,2.9,1.0,3.2
2007,C,Toronto Raptors,0.575,0.0,0.0,0.0,2.9,5.3,54.6,0.9,0.3,1.2
2007,C,Denver Nuggets,0.549,0.0,0.0,0.0,7.5,14.5,51.7,3.7,0.8,3.5
2007,C,Miami Heat,0.537,0.0,0.0,0.0,7.6,14.2,54.0,1.5,0.9,2.7
2007,C,Golden State Warriors,0.512,0.9,2.1,41.7,8.3,15.8,52.4,2.6,1.2,3.6
2007,C,Los Angeles Lakers,0.512,0.0,0.0,0.0,4.8,8.4,56.9,2.1,0.8,2.4
2007,C,New Jersey Nets,0.5,0.3,0.9,35.7,8.7,16.7,52.0,2.8,1.5,4.7
2007,C,Washington Wizards,0.5,0.0,0.0,50.0,4.8,8.8,54.8,1.2,0.9,2.6
2007,C,Orlando Magic,0.488,0.0,0.0,33.3,9.5,17.3,54.5,3.0,1.6,4.3
2007,C,Los Angeles Clippers,0.481,0.0,0.0,0.0,4.3,9.3,45.6,1.1,0.6,2.2
2007,C,New Orleans/Oklahoma City Hornets,0.476,0.0,0.0,0.0,4.4,7.2,60.7,0.9,0.4,2.4
2007,C,Indiana Pacers,0.427,0.4,1.2,37.5,10.2,22.7,44.9,3.6,1.8,4.4
2007,C,Philadelphia 76ers,0.427,0.0,0.0,0.0,4.9,8.8,55.0,0.9,0.5,2.2
2007,C,Charlotte Bobcats,0.402,0.0,0.1,50.0,10.6,21.3,49.7,2.9,1.7,4.4
2007,C,New York Knicks,0.402,0.0,0.0,100.0,7.6,13.7,55.7,0.9,1.2,2.9
2007,C,Sacramento Kings,0.402,0.1,0.6,15.1,6.6,14.4,45.9,4.1,1.2,2.8
2007,C,Minnesota Timberwolves,0.39,0.1,0.4,29.0,5.5,10.8,51.0,0.9,0.6,2.3
2007,C,Portland Trail Blazers,0.39,0.0,0.0,0.0,5.9,11.9,49.6,0.8,1.0,3.0
2007,C,Seattle SuperSonics,0.378,0.0,0.0,0.0,7.1,14.3,50.0,1.6,1.1,3.4
2007,C,Atlanta Hawks,0.366,0.0,0.0,0.0,4.6,9.9,46.9,1.8,1.1,2.5
2007,C,Milwaukee Bucks,0.341,0.0,0.1,16.7,7.3,14.1,51.6,3.6,1.2,3.7
2007,C,Boston Celtics,0.293,0.5,1.4,38.6,8.3,17.0,49.0,3.0,1.5,4.4
2007,C,Memphis Grizzlies,0.272,0.0,0.2,18.8,7.9,15.5,51.3,2.7,1.3,2.9
2007,G,Dallas Mavericks,0.817,5.3,13.9,38.4,23.9,53.0,45.0,15.2,2.4,8.9
2007,G,Phoenix Suns,0.744,7.1,16.7,42.6,19.4,40.7,47.5,18.0,1.4,6.5
2007,G,San Antonio Spurs,0.707,5.0,12.9,38.8,20.2,43.8,46.2,14.5,2.0,6.9
2007,G,Detroit Pistons,0.646,3.2,9.6,33.2,16.2,37.5,43.3,14.3,2.0,5.6
2007,G,Houston Rockets,0.634,6.4,17.7,36.3,19.1,46.1,41.3,15.0,2.1,6.9
2007,G,Utah Jazz,0.622,2.5,7.8,32.4,17.4,39.0,44.5,16.0,2.6,7.8
2007,G,Cleveland Cavaliers,0.61,2.9,8.0,36.3,10.0,25.0,39.9,9.7,1.4,5.3
2007,G,Chicago Bulls,0.598,4.9,12.3,39.4,25.4,54.8,46.4,17.5,3.0,9.6
2007,G,Toronto Raptors,0.573,4.2,11.4,36.7,17.8,39.6,45.0,16.2,1.6,6.6
2007,G,Denver Nuggets,0.549,4.2,11.8,35.4,15.3,35.4,43.3,14.5,1.7,6.7
2007,G,Miami Heat,0.537,4.0,12.0,33.6,14.9,34.0,43.9,14.0,1.4,6.4
2007,G,Golden State Warriors,0.512,5.0,14.7,33.8,22.6,51.1,44.3,17.5,2.7,8.3
2007,G,Los Angeles Lakers,0.512,5.1,14.4,35.6,20.3,45.7,44.4,11.7,2.4,7.5
2007,G,New Jersey Nets,0.5,5.5,15.6,35.4,21.8,50.3,43.4,19.6,2.3,7.5
2007,G,Washington Wizards,0.5,4.1,11.6,35.2,15.6,36.7,42.6,12.6,1.8,5.5
2007,G,Los Angeles Clippers,0.488,1.9,5.5,35.1,12.4,28.6,43.3,11.6,1.2,5.7
2007,G,Orlando Magic,0.488,2.7,7.8,34.6,16.1,36.5,44.2,11.1,2.1,7.6
2007,G,New Orleans/Oklahoma City Hornets,0.476,5.3,14.5,36.4,23.2,55.1,42.1,15.3,3.3,8.8
